ID,n7HRing,nS,n6aHRing,SlogP_VSA11,NddssS,nG12FHRing,SlogP_VSA7,n7Ring,SMR_VSA6,GATS2pe,SLogP,n10FaRing,AATSC0pe,Xch-6dv,VSA_EState6,nBridgehead,JGI6,AATS2Z,ATSC6v,NddsN,ATSC6dv,EState_VSA9,Xch-6d,AATSC2v,nCl,AATSC0i,JGI10,NdS,JGT10,ATSC7v,VSA_EState7,FilterItLogS,n5Ring,Xc-5d,EState_VSA2,AATS1p,NaaCH,AATSC0d,GATS1pe,ATSC7p,Xc-5dv,C1SP3,NssssN,ATSC5p,AATS0v,n7aRing,n10FARing,nRing,ATSC2v,n10FRing,GATS1Z,Xch-3d,NdsN,nG12Ring,CIC0,ATSC4Z,GATS2d,nAromAtom,ATSC2dv,fMF,ATSC8dv,nFAHRing,Class
D0435,0,0,1,0,0,0,0,0,12.34054944,0.887358433,-3.168,0,0.214568371,0.105843021,0,0,0.020655852,25.84313725,-130.2098001,0,-31.53626635,15.57705783,0.326092699,-1.145692539,0,1.366206133,0,0,0.550458991,-175.8408764,-3.674428382,1.534123527,1,0.437684177,5.948339281,1.491789958,1,0.708680143,1.016574934,-0.178807516,0.093957392,2,0,0.335189943,200.5638181,0,0,2,-58.43031951,0,0.791923077,0,0,0,2.987213465,-47.01426873,1.295631004,6,0.008323424,0.379310345,-32.16290131,0,0
D1094,0,0,0,0,0,0,0,0,27.24698234,0.70990402,6.4784,0,0.114352731,0.109970004,26.77521108,0,0.018070501,20.11612903,-269.008403,1,29.95511087,9.473725908,0.3328184,6.21648935,0,1.426487662,0.006065603,0,0.476377542,-1561.835997,0.865233945,-8.500611895,0,0.74664874,22.75150138,1.808093087,14,0.636695511,0.588455395,-6.848672838,0.237265692,6,0,-5.267927487,215.689874,0,0,4,963.5558493,0,0.806665195,0,0,0,4.953972032,225.5446187,1.412134622,18,60.67387777,0.372093023,31.40941049,0,1
D1022,0,0,0,0,0,0,0,0,13.08951281,0.668107822,4.6945,0,0.124716816,0.241286948,26.03875682,0,0.01664723,21.72463768,-1962.797751,1,-19,15.20739338,0.580012274,0.677700989,0,1.482303924,0.006637442,0,0.432789426,-819.7651769,-0.854721275,-6.403829195,0,0.777232643,28.69641026,1.834870747,14,0.639230899,0.618838294,-4.619455184,0.229281261,5,0,-2.688821562,224.7338497,0,0,5,93.52273649,0,0.753909465,0,0,0,4.713617111,198,1.19720852,18,61,0.402597403,147,0,1
D0620,0,2,0,0,2,0,5.022633314,0,11.98547979,0.523451959,-0.3513,0,0.196248,0.074959921,2.149320988,0,0.011479592,40.37777778,-286.753401,0,101.1111111,16.73991363,0.114481121,3.224356753,1,1.812494823,0,0,0.71655701,-300.5642085,0,-2.568210921,0,0.780330086,22.27419425,2.255471786,2,0.9824,0.732655384,-0.184522709,0.381186231,0,0,-2.890941986,260.2527731,0,1,2,145.0960539,1,0.842984816,0,0,0,2.336254878,-81.0752,1.096634093,6,61.71604938,0.4,-11.40740741,1,1
D0157,0,0,0,5.749511833,0,0,0,0,13.15163837,0.896787569,0.4521,0,0.125644854,0.027777778,7.446397675,0,0.017317784,17.1971831,-601.208904,0,-32.90898275,10.47053043,0.083333333,-2.089516694,0,1.345011408,0.009284767,0,0.498063613,648.5075894,-0.3250035,-2.686516353,0,0,18.93488332,1.636930304,4,0.49256395,0.923076195,3.363500485,0,4,0,-1.73848633,188.9970653,0,0,1,-148.3556852,0,0.98427673,0,0,0,3.857691513,77.68530637,1.590120433,6,-18.05651398,0.146341463,-37.65139798,0,1
D0256,0,0,0,0,0,0,0,0,0,0.866634845,2.65916,0,0.075412305,0.072768815,18.81986332,0,0.020854701,24.78181818,-608.3134552,0,-14.6795225,10.52378311,0.25,-3.62823877,0,1.819534244,0.013740095,0,0.368202909,579.8705415,3.140248961,-3.774160433,1,0.166666667,6.041840829,2.026868212,10,0.530762167,0.556263212,2.350064965,0.059699815,0,0,1.001834302,265.4024056,0,0,3,-199.5531323,0,0.631182705,0,0,0,3.610613836,-10.61065197,1.378546713,17,-33.04040404,0.545454545,39.24334252,0,1
D1049,0,0,0,22.99804733,0,0,0,0,14.21959508,0.928393171,3.3699,0,0.151999366,0.048112522,9.340097176,0,0.021159184,22.19736842,-450.3530033,0,6.434133092,9.473725908,0.136082763,3.877549368,0,1.356533082,0.003713907,0,0.48900617,680.5973953,5.442434021,-3.541349314,0,0.23570226,29.48633518,1.825126116,6,0.576731553,0.779185663,1.297094903,0.030429031,0,0,0.529024304,230.0824359,0,0,2,294.693752,0,0.773636776,0,0,0,4.131638357,-104.4979629,1.36207965,12,-31.27206881,0.404255319,-18.47623359,0,1
D0603,0,0,0,0,0,0,0,0,6.606881965,0.889593694,2.6691,0,0.111387543,0.067986691,10.03051052,0,0.015806323,20.06779661,-242.3634814,0,-62.96539792,4.736862954,0.238144836,2.255340637,0,1.480727427,0.012345679,0,0.382597868,-322.5319817,3.195787037,-2.790525081,1,0.326573065,12.01114612,1.762789399,7,0.53633218,0.689222098,-1.429865859,0.112575809,3,0,-0.662636403,216.0584246,0,0,2,133.0650976,0,0.789687416,0,0,0,3.56773438,-51.10726644,1.180891197,11,35.5432526,0.352941176,1.546712803,0,0
D1126,0,0,0,0,0,0,0,0,0,0.51002573,-0.3491,0,0.141168935,0.154917468,-0.913425926,0,0.021882086,17.51612903,-809.9441685,0,-1.338715879,11.46733495,0.224844818,-1.418845562,0,1.301125985,0,0,0.542945547,-1154.809135,0.6124726,-0.563927677,1,0.447758072,30.2473028,1.583458588,0,0.600538255,0.938550914,-3.62458305,0.195958326,3,0,-1.188036376,177.68467,0,0,1,-131.9526373,0,1.014211251,0,1,0,4.102143074,12.72587466,1.474536368,0,31.9550173,0.098039216,-27.16762784,0,1
D0565,0,1,0,0,1,0,0,0,32.03694422,0.828479688,2.3753,0,0.139134507,0.211558912,14.5199267,0,0.018258647,21.92957746,-592.6563665,0,-84.89400494,19.94425634,0.540894266,-0.707030969,0,1.427844024,0.005792157,0,0.49141964,-682.2227156,-1.686242296,-3.969688565,2,0.875942362,49.1385387,1.782052143,9,0.615822222,0.769418769,-2.051709434,0.365235206,7,0,-5.244839645,205.6868012,0,0,4,-100.3983976,0,0.871121651,0,0,0,4.607174787,59.78115556,1.393457454,12,43.63865679,0.386666667,90.6473284,1,1
D0249,0,0,0,0,0,0,0,0,0,0.434913623,2.5122,0,0.101926222,0.027777778,7.813703704,0,0.04707483,16.61538462,-319.5517208,0,-4.595555556,5.106527395,0.083333333,0.239715187,0,1.314527977,0,0,0.546037071,374.5066974,1.162013889,-2.800895792,0,0,6.420821623,1.779447088,4,0.515555556,0.783898702,0.839371203,0,2,0,-2.531557226,200.4108095,0,0,1,12.46518974,0,0.969059406,0,0,0,3.633985,129.6844444,1.604567308,6,3.791111111,0.2,-15.80888889,0,1
D1026,0,0,0,0,0,0,0,0,6.544756406,0.514214276,1.7112,0,0.118516434,1.142158417,-3.125437527,0,0.028867509,17.56687898,-648.6711583,0,-155.5954789,5.733667477,1.395061786,4.71992385,0,1.3470706,0.011460565,0,0.696068181,-794.5169742,3.312725974,-3.809074067,1,1.158916858,29.07588834,1.669159927,0,0.762195122,0.733730888,-4.706380781,0.563080883,9,0,6.425664879,184.5396292,0,0,3,741.0280445,0,0.952952476,0.166666667,0,0,4.862617474,568.594884,1.882089172,0,67.89470553,0.170731707,-162.9303986,1,1
D0439,0,0,0,0,0,0,0,0,19.82064589,1.044613083,-8.5645,0,0.226906883,0.110642435,-2.168167929,0,0.024822373,22.21818182,-23.09835205,0,30.75848857,23.68431477,0.181443685,-3.61800795,0,1.149354645,0.007341654,0,0.545653787,-881.6511411,-26.57953544,6.399509727,0,1.544548567,5.57310453,1.50903179,0,0.704188136,1.039383157,-6.156587142,0.35787225,7,0,2.251876041,184.6307093,0,0,4,-596.9713117,0,0.909453699,0,0,0,4.879131485,-212.205179,1.480320655,0,-76.82362267,0.310344828,-46.54128683,0,1
D0489,0,0,0,5.749511833,0,0,0,0,26.3654023,1.265708846,2.3934,0,0.102173702,0.086703343,8.41378555,0,0.010953574,14.96774194,-445.1906603,0,-26.97577855,9.473725908,0.185395406,-5.594839778,0,1.297490376,0.007774921,0,0.39134436,759.5297897,3.126115851,-4.229989301,0,0,0,1.66013532,4,0.445213379,0.921836084,4.599485493,0,6,0,-1.440021215,184.6513593,0,0,2,-520.3200994,0,1.031194926,0.288675135,0,0,4.327352674,22.11418685,1.621956655,6,-34.19031142,0.254901961,-36.22145329,0,0
D0199,0,0,0,5.749511833,0,0,0,0,33.09059766,0.686257373,0.03,0,0.158690972,0.096644967,2.007780018,0,0.019230512,22.92857143,-370.9555912,0,-79.11777778,5.733667477,0.172275202,14.57675699,0,1.421689387,0.005501139,0,0.589386182,-1330.29325,0.324145329,-1.816790088,0,1.671717143,29.7277111,1.755248048,2,0.860833333,0.853719512,-0.626771191,0.53063232,0,0,-5.00301374,213.74713,0,0,4,1632.596783,0,0.818077688,0,0,0,4.280504325,149.3688889,1.279992394,6,82.79111111,0.3,187.6155556,0,1
D1175,0,0,0,17.2485355,0,0,0,0,34.41890544,1.187987382,1.1942,0,0.142125041,0.093002117,3.477052285,0,0.013566569,18.33333333,-1513.484052,0,-89.81882098,14.21058886,0.157617628,6.739818153,0,1.354472835,0.0090603,0,0.435949544,134.3848223,2.058894796,-3.679374129,0,0.253933894,11.94902056,1.616797973,2,0.527852893,0.809564273,0.702496391,0.041066607,2,0,1.530330325,195.0880781,0,0,2,525.7058159,0,0.85938209,0,0,0,3.876996617,37.33693889,1.114990542,6,26.71011357,0.325581395,-66.89724175,0,1
D1077,0,0,0,0,0,0,0,0,6.544756406,0.48977752,2.683,0,0.16076224,0.088388348,0,0,0.026583851,17.67741935,2.801398232,0,-56.2688,14.5802533,0.088388348,-0.916321439,0,1.238235013,0.00909431,0,0.571605245,469.5540689,2.919909048,-2.382079232,0,0.23570226,18.88348407,1.595025361,0,0.5684,0.738994804,1.656051503,0.048112522,5,0,-2.130472858,183.1438073,0,0,1,-85.21789383,0,0.906144363,0,0,0,4.157834751,39.5792,1.696329255,0,67.5648,0.12,-116.0592,0,1
D1017,0,1,0,5.749511833,1,0,0,0,38.23058784,0.823686472,1.2851,0,0.131278513,0.149932778,3.020843267,0,0.020355497,20.67010309,391.9941547,0,58.52514793,10.47053043,0.222222222,4.88994422,0,1.444756443,0.009321258,0,0.570507589,-145.8472486,2.167576684,-3.939613808,1,0.61545089,33.55586641,1.784128308,2,0.634245562,0.729801646,-1.196353883,0.286741879,6,0,-2.878700577,196.756371,0,0,2,474.3245894,0,0.9320616,0,0,0,4.050456122,-147.8934911,1.291286706,6,81.00082183,0.269230769,-180.7136752,0,1
D0001,0,1,1,0,0,0,0,0,0,0.936207021,1.01549,0,0.101888265,0.048412292,0,0,0,34.65217391,183.1369428,0,13.71882086,12.21787344,0.219416097,-0.438206604,0,2.313241632,0,1,0.319746573,0,3.115231481,-1.956711291,1,0.164266427,0,1.920722215,2,0.551020408,1.086921281,0,0.048208085,0,0,-1.647735812,272.2823869,0,0,2,-10.07875189,0,0.494799054,0,0,0,1.972117177,-98.12244898,1.025764895,9,-10.10657596,0.642857143,0,0,1
D0353,0,1,0,0,1,0,0,0,0,0.364497293,1.5763,0,0.167835,0.027777778,5.782638889,0,0.030612245,30.35483871,247.2698621,0,27.87111111,4.552749874,0.083333333,-3.990648894,0,1.513838792,0,0,0.648076297,-234.8784384,1.591044974,-1.588534916,0,0.433012702,4.895483476,2.123058908,4,0.74,0.653031251,-1.988036645,0.10855629,0,0,2.319881864,244.1377369,0,0,1,-123.7101157,0,0.865466102,0,0,0,2.637744375,-132.48,1.304489974,6,40.55111111,0.3,-40.39111111,0,0
D0706,0,0,0,0,0,0,0,0,6.606881965,0.978797251,-3.0115,0,0.214568371,0.120750141,0,0,0.025379383,25.62745098,38.83242494,0,5.015457788,15.57705783,0.39413408,-2.406045373,0,1.366206133,0,0,0.535937942,-175.2168978,-3.263639456,1.909823527,2,0.520611625,5.824404498,1.502619958,1,0.708680143,0.980561442,-1.167664946,0.090279503,2,0,0.296204065,200.5638181,0,0,2,-122.708314,0,0.788205128,0,0,0,2.987213465,-40.38882283,1.322345045,5,-8.577883472,0.344827586,-39.27110583,0,0
D0290,0,0,0,0,0,0,10.04526663,0,13.90273985,0.700751396,4.2452,0,0.161047775,0.042098457,4.937977235,0,0.018632295,24.29032258,-565.3851437,0,0.772283973,37.41246864,0.113402303,10.24789315,2,1.33213427,0.007545814,0,0.488747335,-120.4054452,0.832202556,-6.024824122,0,0.648354859,27.61229731,1.822979761,3,0.654325383,0.663026644,-1.5049906,0.293176765,3,0,0.676996332,229.4034304,0,0,2,953.0540633,0,0.578115341,0,0,0,4.033780488,-118.8184407,1.048006833,6,77.0142751,0.226415094,-78.48559964,0,0
D0554,0,0,1,0,0,0,5.28358632,0,12.34054944,0.899508302,-0.2974,0,0.172367326,0.145484477,0,0,0.019057697,28.45614035,-187.3487619,0,-3.531211058,27.17799772,0.454530031,0.376992708,1,1.530987335,0,0,0.503052497,-324.2546062,0.016868544,-0.85513947,2,0.393228668,17.70833106,1.683218032,1,0.707596254,0.970434857,-0.933700264,0.094226368,2,0,0.812130261,225.0931647,0,0,3,21.48858438,0,0.6003791,0,0,0,2.987205127,71.98022893,1.067724458,9,6.567091892,0.451612903,-14.36765972,0,0
D0031,0,0,0,0,0,0,5.022633314,0,0,0.644147403,3.2993,0,0.090086592,0.027777778,6.831265235,0,0.021972789,19.61666667,934.4035703,0,-56.19078132,11.60093989,0.083333333,7.881649317,1,1.345496356,0,0,0.641206218,-1184.193113,0,-4.060938316,0,0.232307808,17.36401103,1.817190164,4,0.660899654,0.702287111,-5.578600784,0.049104638,4,0,-6.08070172,206.7324421,0,0,1,472.898959,0,0.702636153,0,0,0,3.622481364,203.1384083,1.896924084,6,9.785125379,0.176470588,-15.61237131,0,1
D0582,0,1,0,0,0,0,0,0,5.752853607,0.512601548,0.3486,0,0.143216441,0.402083467,-1.516346687,0,0.022005324,24.43589744,383.3745223,0,-14.42671714,5.733667477,0.700170447,-1.925499862,0,1.567943434,0.00825596,0,0.494826298,212.4533337,7.257271621,-0.747572103,0,0.702657303,11.07091213,1.878851323,0,0.69226609,0.76556647,1.470052625,0.238619269,3,0,-1.293879954,222.3056846,0,0,3,-150.1889892,0,0.754025051,0,0,0,3.661988611,-63.14494321,1.239092548,0,40.71840635,0.395348837,2.711375518,1,0
D1119,1,0,0,0,0,0,5.022633314,1,11.86154501,0.666155342,3.1295,0,0.097644556,0.056131276,15.1749777,0,0.020414966,26.51923077,-263.1197996,0,-30.66386831,11.60093989,0.170103454,-4.012807396,1,1.534814877,0,0,0.379423165,-121.9453203,0,-5.12358763,0,0.191638319,12.45193614,2.063448606,8,0.578888889,0.627279384,-1.455636708,0.055604664,1,0,-2.105453829,263.3888266,0,0,3,-208.6659846,0,0.539331381,0,1,0,3.288570225,-11.22222222,1.123948029,12,-12.25969822,0.566666667,11.07796982,1,1
D0302,0,0,0,5.749511833,0,0,0,0,20.64010037,1.079779048,3.0835,0,0.069460487,0.027777778,7.655667045,0,0.015860058,14.54285714,589.4879054,0,-17.12491782,0,0.083333333,6.243385687,0,1.320975568,0,0,0.516178325,-1147.82508,1.109583333,-3.016101892,0,0.164266427,0,1.675638021,4,0.498356345,1.033181447,-3.941835218,0.122617043,3,0,-6.69124966,182.1504538,0,0,1,437.0369981,0,1.142715363,0,0,0,4.034484459,53.01643655,1.689803995,6,0.099276792,0.153846154,16.52071006,0,0
D0315,0,0,0,11.49902367,0,0,0,0,19.63426922,0.712691602,4.58,0,0.116960055,0.229656758,13.24099923,0,0.019907834,18.93939394,-758.5708927,0,-123.6055363,9.843390349,0.380181233,-2.164905232,0,1.390646981,0.006734007,0,0.457391699,-621.4708331,7.152717352,-5.939467103,0,0.911947283,23.295717,1.762607423,8,0.595155709,0.766435849,-1.756919467,0.266833203,5,0,3.185520363,204.0111288,0,0,5,-357.2093633,0,0.874444954,0,0,0,4.941871211,-85.69896194,1.418942918,12,78.43598616,0.376470588,-24.67474048,0,1
D0354,0,2,0,0,2,0,10.04526663,0,0,0.443807434,0.2882,0,0.204571901,0.020833333,1.687283951,0,0,47.94444444,-826.1032485,0,50.1754923,33.47982726,0.055555556,2.937600037,2,1.748770913,0,0,0.755265509,115.7122388,0,-2.44644479,0,0.990690238,10.04526663,2.479308083,2,1.107438017,0.763007409,3.397202432,0.436053253,0,0,-7.68591429,285.5132601,0,0,1,105.7536013,0,0.855519481,0,0,0,2.046343182,175,1.245024876,6,64.37690032,0.272727273,24.89909193,0,0
D0571,0,0,1,0,0,0,0,0,19.63426922,0.710223089,3.08132,0,0.146395868,0.186278001,4.580546303,0,0.018502027,20.72173913,-1057.970412,0,-68.98929845,4.523094937,0.456415337,1.30517582,0,1.847314311,0.007299098,0,0.437381424,-284.5163531,3.379614463,-5.486072983,1,0.596778805,11.37648774,1.780923065,3,0.634066587,0.620667568,-1.92962744,0.178392272,5,0,0.925095533,213.4417736,0,1,5,150.0952193,1,0.756833953,0,0,0,4.227220259,-141.2734839,1.192771968,15,66.26516052,0.465517241,-56.52913199,1,0
D1066,1,0,0,0,0,0,5.022633314,1,11.92367057,0.658863001,3.2003,0,0.178781986,0.051834039,9.296408319,0,0.021647419,27.04411765,-346.2925528,0,-71.70165827,16.33780284,0.151374715,0.011732749,1,2.055075031,0.00617284,0,0.449532871,-539.0432478,0,-5.757777762,0,0.467827627,17.88201846,1.948707276,7,0.652202498,0.587794075,-1.415375345,0.092791158,2,0,-0.626155211,253.2126229,0,0,3,0.797826939,0,0.544475312,0,1,0,3.464525806,-32.31952663,0.98864445,12,34.76788338,0.435897436,-101.6775107,1,1
D0081,0,2,0,0,2,2,0,0,29.49512976,0.521187647,9.0555,0,0.099018772,0.355444922,25.33782583,0,0.01741261,21.67539267,-1646.333809,0,-76.81635268,0,0.79985229,2.266647261,0,1.467248483,0.007813686,0,0.505187797,1049.015778,16.31835077,-10.16274319,2,1.423093859,22.33568815,1.969911388,12,0.706747405,0.687515152,5.785216913,0.738488136,8,0,-16.02354373,222.6750758,0,0,6,432.9296269,0,0.866682466,0,0,0,5.176077861,-351.0788158,1.320371427,20,178.326242,0.323529412,242.7173737,2,0
D0980,0,0,1,0,0,0,0,0,5.316788604,0.608407738,2.35478,0,0.082466034,0.0248452,3.717427721,0,0.024408163,17.92063492,-157.1620222,0,-66.88531775,5.261891555,0.102062073,5.184041126,0,1.555990055,0,0,0.528676307,-155.4691791,5.246087018,-3.354487897,0,0.612372436,11.4568313,1.676494537,4,0.574141709,0.9015625,-1.014888827,0.387298335,4,0,3.817175122,197.6454522,0,0,1,326.594591,0,0.942857143,0,1,0,3.795296745,99.09203798,2.151944747,6,15.21329438,0.162162162,-86.00292184,0,0
D0725,0,0,0,0,0,0,0,0,0,0.994259259,1.5012,0,0.05,0.228493565,10.91214664,0,0.04,16.08333333,3.703993646,0,1.653061224,5.733667477,0.498636308,-10.96095669,0,1.467832763,0,0,0.402401996,200.6348374,1.170648148,-1.615913231,0,0.068041382,0,1.873401972,5,0.530612245,1.192121212,0.930944509,0.03928371,0,0,-1.346598304,209.3755942,0,0,2,-394.5944409,0,0.987689394,0.23570226,0,0,3.170622515,-8.93877551,1.595441595,6,-14.95918367,0.428571429,4.081632653,0,1
D0727,0,0,2,0,0,0,0,0,17.20100243,0.426989862,0.8334,1,0.100744,0.057075015,9.47264509,0,0.019002268,26.87755102,-333.0451478,0,-39.56,17.20100243,0.213173184,1.433443689,0,1.877038684,0.012345679,0,0.468124067,-440.7887895,0,-3.271906979,0,0.328532853,17.58406484,1.814517355,5,0.645555556,1.122527562,-0.875116875,0.058681753,0,0,-1.082733969,237.5774407,0,0,3,70.23874077,1,0.777290448,0,0,0,3.357492742,-7.52,0.977905792,16,50.64,0.533333333,30.12,0,1
D0325,0,0,0,0,0,0,0,0,6.544756406,0.226932159,-1.9463,0,0.271084481,0.026352314,0,0,0,28.76086957,77.72332195,0,8.454670158,44.22423366,0.102062073,-12.62129491,0,1.289601649,0,0,0.574358466,85.58922685,4.331203704,2.030132057,1,0,0,1.707486151,2,0.668503214,1.487261129,0.32602695,0,1,0,-0.284907052,189.0443601,0,0,1,-580.5795659,0,0.927238005,0,0,0,3.059632937,174.8787879,1.324414716,5,129.4312939,0.151515152,0,0,0
D0420,0,2,0,0,0,1,0,0,31.13997643,0.567128625,-2.0544,0,0.147602323,0.186247056,1.072520972,0,0.014715729,22.03626943,646.1425202,0,17.29642815,17.20100243,0.423540242,-5.405874297,0,1.554571949,0.00730815,0,0.434305113,585.5070498,2.479551997,-5.648239148,2,0.865024756,56.23806109,1.783516429,5,0.580722677,0.811097684,3.435157282,0.207078279,5,0,-2.949267044,209.0917208,0,0,4,-1043.333739,0,0.710593032,0,1,1,4.936120385,-126.3848345,1.352224406,9,43.07594636,0.339622642,129.94217,1,0
D1114,0,0,0,0,0,0,0,0,26.74406676,1.049848675,-3.2007,0,0.1531521,0.100916477,-1.950790757,0,0.019962894,18.73239437,1066.527786,0,-18.82395909,36.14845425,0.161514825,0.159598976,0,1.252464697,0.006882415,0,0.55589512,-1232.305645,-3.053029866,0.157872911,0,0.888036621,19.1934792,1.524755943,0,0.628378378,1.030866531,-4.581573348,0.28151193,7,0,-3.369301514,174.3188482,0,0,3,22.66305465,0,1.005281707,0,0,0,4.6372895,-73.86121256,1.580948054,0,25.41782323,0.27027027,-22.7027027,0,1
D0739,0,0,0,5.749511833,0,2,0,0,58.95308438,0.836442489,3.5175,0,0.130024881,0.4835023,9.973705238,2,0.021791023,21.15384615,-169.5751056,0,-134.5659929,18.94745182,0.900551567,9.640403308,0,1.400256549,0.008065895,0,0.562856781,-1451.207496,5.832904069,-7.092327963,3,2.066553797,12.33872767,1.771784812,6,0.794887039,0.737975093,-5.34121775,0.836401558,8,0,-17.6995237,209.9968244,0,0,9,2255.854374,0,0.804997963,0,0,0,5.349267298,137.7574316,1.345798254,15,117.9131986,0.327586207,-230.5766944,2,1
D0591,0,0,1,22.99804733,0,0,0,0,57.63907988,1.114908704,1.7178,1,0.140767093,0.128121457,10.91966008,0,0.019711299,22.90740741,-771.2953995,0,-52.60998811,24.68111929,0.34581916,7.245301674,0,1.529655088,0.007486009,0,0.43193113,-44.31634675,-0.651427246,-4.23960853,0,0.606716516,12.51406169,1.72178748,6,0.62098692,0.788155194,0.500722988,0.128973086,5,0,-0.252186419,220.9742604,0,1,5,782.4925808,2,0.722770917,0,0,0,4.195820874,-211.3793103,1.099010691,16,26.05231867,0.465517241,-27.53269917,1,0
D0418,0,1,1,0,1,0,0,0,47.37358801,0.727336309,2.7171,0,0.115989556,0.155281698,11.15825477,0,0.025492063,22.30357143,-442.8871879,0,-47.1217284,0,0.426346367,1.571449491,0,1.599814528,0.00819079,0,0.501564022,-658.2121461,2.894318499,-5.206630791,1,0.411866187,5.907179729,1.831035947,7,0.665555556,0.725616784,-3.708699575,0.099487948,6,0,-4.725653669,214.8925215,0,0,4,176.002343,0,0.84630951,0,0,0,4.216301599,22.57444444,1.266396375,15,79.09234568,0.366666667,117.1088889,0,0
D0682,0,0,0,5.749511833,0,1,0,0,13.08951281,0.899082069,3.8826,0,0.062144401,0.090786843,6.602169417,2,0.021265306,16.88297872,-845.6185644,0,-55.3125,0,0.155437614,8.434302143,0,1.362096907,0.019249736,0,0.603286137,-232.5876308,4.641282176,-3.931091786,0,0.676613123,5.414990469,1.786527201,3,0.666232639,0.982406148,-0.192993002,0.517142552,6,0,2.393520103,194.7038996,0,0,3,792.8244015,0,1.046750789,0,0,0,4.356095527,-152.875,1.704234528,6,4.125,0.270833333,20.125,1,0
D1128,0,0,1,5.749511833,0,0,0,0,0,0.56036047,4.0405,1,0.11092637,0.072610552,16.74161428,0,0.017675244,22,-366.5242266,0,-115,4.417150937,0.230756327,-1.627042431,0,1.369375092,0,0,0.378463479,-92.43696562,0.709001559,-5.028556036,0,0.402728555,11.66741788,1.93806135,9,0.597516435,0.735836762,0.204707048,0.120849546,1,0,-3.020618748,237.0220668,0,0,3,-105.757758,1,0.769230769,0,0,0,3.886852366,-5,1.052172278,16,61,0.459459459,-8,0,1
D1109,0,0,1,5.879988336,0,0,5.153109817,0,25.51609896,0.865687999,0.81812,0,0.136873852,0.04045085,0,0,0.020108146,25.20408163,-918.7631696,0,-55.28539934,16.33780284,0.157617628,8.087626699,1,1.560186974,0,0,0.459671629,69.29214511,0,-3.757137693,1,0.164266427,0,1.670595438,0,0.586734694,0.849477399,1.256546468,0.043104171,3,0,-1.788014414,218.6282018,0,0,2,396.2937082,0,0.58475054,0,1,0,2.969946982,12,0.905590062,6,31.28527337,0.428571429,-24.29994961,0,1
D0402,0,0,0,57.49511833,0,0,0,0,124.5861089,1.267386027,9.029,0,0.129824793,0.155502117,16.5436572,0,0.020302831,18.29166667,-3858.67302,0,-171.5054815,56.84235545,0.318447267,10.87688011,0,1.319262565,0.007242234,0,0.475771762,2367.481561,9.943760035,-15.42789019,0,1.122324466,36.86393548,1.661024433,8,0.585596222,0.777670251,2.426137655,0.593594454,6,2,1.048306816,198.4855784,0,2,6,3132.541471,2,0.869219057,0,0,0,5.849481261,-274.1983471,1.407919607,24,39.48085681,0.324675325,-227.1104739,2,0
D0320,0,1,0,0,1,0,0,0,5.733667477,0.344484635,-0.3742,0,0.180641966,0.027777778,4.25796627,0,0.015204082,32.19444444,-386.1659953,0,-4.888888889,11.46733495,0.083333333,-2.035058886,0,1.704350648,0,0,0.677948791,-79.92516642,0,-1.007061003,0,0.348461713,4.895483476,1.929994728,4,0.759924386,0.831346092,0.758446612,0.117354024,0,0,0.842746187,226.9680043,0,0,1,-73.2621199,0,0.917693169,0,0,0,2.508286281,-102.2608696,1.346116639,6,26.51249737,0.260869565,18.93572779,0,1
